episode,channel,x_m,y_m,outcome,theta_deg,stage
11,9,856.23,898.93,no_signal,,sweep
11,9,925.0,1602.15,no_signal,,sweep
11,10,0.0,0.0,no_signal,,sweep
11,10,961.27,-166.95,no_signal,,sweep
11,10,508.27,-848.27,no_signal,,sweep
11,10,-314.31,-931.09,no_signal,,sweep
11,10,-902.87,-372.0,no_signal,,sweep
11,10,-878.56,438.35,no_signal,,sweep
11,10,-234.57,967.4,no_signal,,sweep
11,10,0.0,1850.0,direction,331.12,sweep
11,10,1602.15,925.0,direction,148.46,sweep
11,10,856.23,898.93,direction,84.90,sweep
11,10,925.0,1602.15,direction,264.75,sweep
11,11,0.0,0.0,direction,12.80,sweep
11,11,961.27,-166.95,direction,70.58,sweep
11,11,1850.0,0.0,direction,160.96,sweep
11,12,0.0,0.0,no_signal,,sweep
11,12,961.27,-166.95,no_signal,,sweep
11,12,508.27,-848.27,no_signal,,sweep
11,12,-314.31,-931.09,no_signal,,sweep
11,12,-902.87,-372.0,no_signal,,sweep
11,12,-878.56,438.35,no_signal,,sweep
11,12,-234.57,967.4,no_signal,,sweep
11,12,0.0,1850.0,no_signal,,sweep
11,12,-925.0,1602.15,no_signal,,sweep
11,12,-1602.15,925.0,no_signal,,sweep
11,12,-1850.0,0.0,no_signal,,sweep
11,12,-1602.15,-925.0,no_signal,,sweep
11,12,-925.0,-1602.15,no_signal,,sweep
11,12,-0.0,-1850.0,no_signal,,sweep
11,12,925.0,-1602.15,no_signal,,sweep
11,12,1602.15,-925.0,no_signal,,sweep
11,12,1850.0,0.0,no_signal,,sweep
11,12,1602.15,925.0,no_signal,,sweep
11,12,856.23,898.93,no_signal,,sweep
11,12,925.0,1602.15,no_signal,,sweep
11,13,0.0,0.0,no_signal,,sweep
11,13,961.27,-166.95,no_signal,,sweep
11,13,508.27,-848.27,no_signal,,sweep
11,13,-314.31,-931.09,direction,215.56,sweep
11,13,-902.87,-372.0,direction,272.04,sweep
11,13,-1602.15,-925.0,direction,330.19,sweep
11,14,0.0,0.0,no_signal,,sweep
11,14,961.27,-166.95,no_signal,,sweep
11,14,508.27,-848.27,no_signal,,sweep
11,14,-314.31,-931.09,no_signal,,sweep
11,14,-902.87,-372.0,no_signal,,sweep
11,14,-878.56,438.35,no_signal,,sweep
11,14,-234.57,967.4,direction,16.08,sweep
11,14,0.0,1850.0,direction,331.23,sweep
11,14,1602.15,925.0,direction,147.75,sweep
11,14,856.23,898.93,direction,76.16,sweep
11,15,0.0,0.0,no_signal,,sweep
11,15,961.27,-166.95,no_signal,,sweep
11,15,508.27,-848.27,no_signal,,sweep
11,15,-314.31,-931.09,direction,152.32,sweep
11,15,-902.87,-372.0,no_signal,,sweep
11,15,-878.56,438.35,no_signal,,sweep
11,15,-1850.0,0.0,no_signal,,sweep
11,15,-1602.15,-925.0,direction,21.40,sweep
11,15,-925.0,-1602.15,direction,87.27,sweep
11,16,0.0,0.0,direction,60.50,sweep
11,16,961.27,-166.95,direction,137.12,sweep
11,16,-878.56,438.35,direction,1.02,sweep
11,17,0.0,0.0,no_signal,,sweep
11,17,961.27,-166.95,no_signal,,sweep
11,17,508.27,-848.27,no_signal,,sweep
11,17,-314.31,-931.09,no_signal,,sweep
11,17,-902.87,-372.0,no_signal,,sweep
11,17,-878.56,438.35,direction,158.76,sweep
11,17,-234.57,967.4,no_signal,,sweep
11,17,-925.0,1602.15,direction,234.53,sweep
11,17,-1602.15,925.0,direction,277.28,sweep
11,18,0.0,0.0,no_signal,,sweep
11,18,961.27,-166.95,no_signal,,sweep
11,18,508.27,-848.27,no_signal,,sweep
11,18,-314.31,-931.09,no_signal,,sweep
11,18,-902.87,-372.0,no_signal,,sweep
11,18,-878.56,438.35,no_signal,,sweep
11,18,-234.57,967.4,no_signal,,sweep
11,18,0.0,1850.0,no_signal,,sweep
11,18,-925.0,1602.15,no_signal,,sweep
11,18,-1602.15,925.0,no_signal,,sweep
11,18,-1850.0,0.0,no_signal,,sweep
11,18,-1602.15,-925.0,no_signal,,sweep
11,18,-925.0,-1602.15,no_signal,,sweep
11,18,-0.0,-1850.0,no_signal,,sweep
11,18,925.0,-1602.15,no_signal,,sweep
11,18,1602.15,-925.0,no_signal,,sweep
11,18,1850.0,0.0,no_signal,,sweep
11,18,1602.15,925.0,no_signal,,sweep
11,18,856.23,898.93,no_signal,,sweep
11,18,925.0,1602.15,no_signal,,sweep
11,19,0.0,0.0,direction,98.10,sweep
11,19,-878.56,438.35,direction,29.48,sweep
11,19,-234.57,967.4,direction,314.27,sweep
11,20,0.0,0.0,no_signal,,sweep
11,20,961.27,-166.95,no_signal,,sweep
11,20,508.27,-848.27,no_signal,,sweep
11,20,-314.31,-931.09,no_signal,,sweep
11,20,-902.87,-372.0,no_signal,,sweep
11,20,-878.56,438.35,no_signal,,sweep
11,20,-234.57,967.4,no_signal,,sweep
11,20,0.0,1850.0,no_signal,,sweep
11,20,-925.0,1602.15,no_signal,,sweep
11,20,-1602.15,925.0,no_signal,,sweep
11,20,-1850.0,0.0,no_signal,,sweep
11,20,-1602.15,-925.0,no_signal,,sweep
11,20,-925.0,-1602.15,no_signal,,sweep
11,20,-0.0,-1850.0,no_signal,,sweep
11,20,925.0,-1602.15,no_signal,,sweep
11,20,1602.15,-925.0,no_signal,,sweep
11,20,1850.0,0.0,no_signal,,sweep
11,20,1602.15,925.0,no_signal,,sweep
11,20,856.23,898.93,no_signal,,sweep
11,20,925.0,1602.15,no_signal,,sweep
12,1,0.0,0.0,no_signal,,sweep
12,1,961.27,-166.95,no_signal,,sweep
12,1,508.27,-848.27,no_signal,,sweep
12,1,-314.31,-931.09,no_signal,,sweep
12,1,-902.87,-372.0,no_signal,,sweep
12,1,-878.56,438.35,no_signal,,sweep
12,1,-234.57,967.4,no_signal,,sweep
12,1,0.0,1850.0,no_signal,,sweep
12,1,-925.0,1602.15,no_signal,,sweep
12,1,-1602.15,925.0,no_signal,,sweep
12,1,-1850.0,0.0,no_signal,,sweep
12,1,-1602.15,-925.0,no_signal,,sweep
12,1,-925.0,-1602.15,no_signal,,sweep
12,1,-0.0,-1850.0,no_signal,,sweep
12,1,925.0,-1602.15,no_signal,,sweep
12,1,1602.15,-925.0,no_signal,,sweep
12,1,1850.0,0.0,no_signal,,sweep
12,1,1602.15,925.0,no_signal,,sweep
12,1,856.23,898.93,no_signal,,sweep
12,1,925.0,1602.15,no_signal,,sweep
12,2,0.0,0.0,no_signal,,sweep
12,2,961.27,-166.95,direction,56.63,sweep
12,2,1850.0,0.0,direction,120.25,sweep
12,2,1602.15,925.0,no_signal,,sweep
12,2,856.23,898.93,no_signal,,sweep
12,2,925.0,1602.15,no_signal,,sweep
12,3,0.0,0.0,no_signal,,sweep
12,3,961.27,-166.95,no_signal,,sweep
12,3,508.27,-848.27,direction,241.70,sweep
12,3,-314.31,-931.09,direction,322.66,sweep
12,4,0.0,0.0,no_signal,,sweep
12,4,961.27,-166.95,no_signal,,sweep
12,4,508.27,-848.27,no_signal,,sweep
12,4,-314.31,-931.09,no_signal,,sweep
12,4,-902.87,-372.0,no_signal,,sweep
12,4,-878.56,438.35,no_signal,,sweep
12,4,-234.57,967.4,no_signal,,sweep
12,4,0.0,1850.0,no_signal,,sweep
12,4,-925.0,1602.15,no_signal,,sweep
12,4,-1602.15,925.0,no_signal,,sweep
12,4,-1850.0,0.0,no_signal,,sweep
12,4,-1602.15,-925.0,no_signal,,sweep
12,4,-925.0,-1602.15,no_signal,,sweep
12,4,-0.0,-1850.0,no_signal,,sweep
12,4,925.0,-1602.15,no_signal,,sweep
12,4,1602.15,-925.0,no_signal,,sweep
12,4,1850.0,0.0,no_signal,,sweep
12,4,1602.15,925.0,no_signal,,sweep
12,4,856.23,898.93,no_signal,,sweep
12,4,925.0,1602.15,no_signal,,sweep
12,5,0.0,0.0,no_signal,,sweep
12,5,961.27,-166.95,no_signal,,sweep
12,5,508.27,-848.27,no_signal,,sweep
12,5,-314.31,-931.09,no_signal,,sweep
12,5,-902.87,-372.0,no_signal,,sweep
12,5,-878.56,438.35,no_signal,,sweep
12,5,-234.57,967.4,no_signal,,sweep
12,5,0.0,1850.0,no_signal,,sweep
12,5,-925.0,1602.15,no_signal,,sweep
12,5,-1602.15,925.0,no_signal,,sweep
12,5,-1850.0,0.0,no_signal,,sweep
12,5,-1602.15,-925.0,no_signal,,sweep
12,5,-925.0,-1602.15,no_signal,,sweep
12,5,-0.0,-1850.0,no_signal,,sweep
12,5,925.0,-1602.15,no_signal,,sweep
12,5,1602.15,-925.0,no_signal,,sweep
12,5,1850.0,0.0,no_signal,,sweep
12,5,1602.15,925.0,no_signal,,sweep
12,5,856.23,898.93,no_signal,,sweep
12,5,925.0,1602.15,no_signal,,sweep
12,6,0.0,0.0,no_signal,,sweep
12,6,961.27,-166.95,no_signal,,sweep
12,6,508.27,-848.27,no_signal,,sweep
12,6,-314.31,-931.09,no_signal,,sweep
12,6,-902.87,-372.0,no_signal,,sweep
12,6,-878.56,438.35,no_signal,,sweep
12,6,-234.57,967.4,no_signal,,sweep
12,6,0.0,1850.0,no_signal,,sweep
12,6,-925.0,1602.15,no_signal,,sweep
12,6,-1602.15,925.0,no_signal,,sweep
12,6,-1850.0,0.0,no_signal,,sweep
12,6,-1602.15,-925.0,no_signal,,sweep
12,6,-925.0,-1602.15,no_signal,,sweep
12,6,-0.0,-1850.0,no_signal,,sweep
12,6,925.0,-1602.15,no_signal,,sweep
12,6,1602.15,-925.0,no_signal,,sweep
12,6,1850.0,0.0,no_signal,,sweep
12,6,1602.15,925.0,no_signal,,sweep
12,6,856.23,898.93,no_signal,,sweep
12,6,925.0,1602.15,no_signal,,sweep
12,7,0.0,0.0,no_signal,,sweep
12,7,961.27,-166.95,no_signal,,sweep
12,7,508.27,-848.27,no_signal,,sweep
12,7,-314.31,-931.09,no_signal,,sweep
12,7,-902.87,-372.0,no_signal,,sweep
12,7,-878.56,438.35,no_signal,,sweep
12,7,-234.57,967.4,direction,24.06,sweep
12,7,0.0,1850.0,direction,308.34,sweep
12,7,1602.15,925.0,no_signal,,sweep
12,7,856.23,898.93,direction,136.29,sweep
12,8,0.0,0.0,direction,0.84,sweep
12,8,961.27,-166.95,direction,91.13,sweep
12,9,0.0,0.0,no_signal,,sweep
12,9,961.27,-166.95,no_signal,,sweep
12,9,508.27,-848.27,no_signal,,sweep
12,9,-314.31,-931.09,no_signal,,sweep
12,9,-902.87,-372.0,direction,104.55,sweep
12,9,-878.56,438.35,direction,131.59,sweep
12,9,-234.57,967.4,direction,191.08,sweep
12,9,-925.0,1602.15,direction,251.17,sweep
12,10,0.0,0.0,no_signal,,sweep
12,10,961.27,-166.95,no_signal,,sweep
12,10,508.27,-848.27,no_signal,,sweep
12,10,-314.31,-931.09,no_signal,,sweep
12,10,-902.87,-372.0,no_signal,,sweep
12,10,-878.56,438.35,no_signal,,sweep
12,10,-234.57,967.4,no_signal,,sweep
12,10,0.0,1850.0,no_signal,,sweep
12,10,-925.0,1602.15,no_signal,,sweep
12,10,-1602.15,925.0,no_signal,,sweep
12,10,-1850.0,0.0,no_signal,,sweep
12,10,-1602.15,-925.0,no_signal,,sweep
12,10,-925.0,-1602.15,no_signal,,sweep
12,10,-0.0,-1850.0,no_signal,,sweep
12,10,925.0,-1602.15,no_signal,,sweep
12,10,1602.15,-925.0,no_signal,,sweep
12,10,1850.0,0.0,direction,113.22,sweep
12,10,1602.15,925.0,no_signal,,sweep
12,10,856.23,898.93,no_signal,,sweep
12,10,925.0,1602.15,no_signal,,sweep
12,10,335.03,1423.6,no_signal,,clear
12,10,428.61,1265.96,no_signal,,clear
12,10,457.93,1276.33,no_signal,,clear
12,10,715.75,698.25,direction,11.09,refine
12,10,1425.0,713.6,direction,69.08,refine
12,11,0.0,0.0,no_signal,,sweep
12,11,961.27,-166.95,no_signal,,sweep
12,11,508.27,-848.27,no_signal,,sweep
12,11,-314.31,-931.09,no_signal,,sweep
12,11,-902.87,-372.0,no_signal,,sweep
12,11,-878.56,438.35,no_signal,,sweep
12,11,-234.57,967.4,no_signal,,sweep
12,11,0.0,1850.0,no_signal,,sweep
12,11,-925.0,1602.15,no_signal,,sweep
12,11,-1602.15,925.0,no_signal,,sweep
12,11,-1850.0,0.0,no_signal,,sweep
12,11,-1602.15,-925.0,no_signal,,sweep
12,11,-925.0,-1602.15,no_signal,,sweep
12,11,-0.0,-1850.0,no_signal,,sweep
12,11,925.0,-1602.15,no_signal,,sweep
12,11,1602.15,-925.0,no_signal,,sweep
12,11,1850.0,0.0,direction,158.67,sweep
12,11,1602.15,925.0,direction,242.95,sweep
12,12,0.0,0.0,no_signal,,sweep
12,12,961.27,-166.95,no_signal,,sweep
12,12,508.27,-848.27,no_signal,,sweep
12,12,-314.31,-931.09,no_signal,,sweep
12,12,-902.87,-372.0,no_signal,,sweep
12,12,-878.56,438.35,no_signal,,sweep
12,12,-234.57,967.4,no_signal,,sweep
12,12,0.0,1850.0,no_signal,,sweep
12,12,-925.0,1602.15,no_signal,,sweep
12,12,-1602.15,925.0,no_signal,,sweep
12,12,-1850.0,0.0,no_signal,,sweep
12,12,-1602.15,-925.0,no_signal,,sweep
12,12,-925.0,-1602.15,no_signal,,sweep
12,12,-0.0,-1850.0,no_signal,,sweep
12,12,925.0,-1602.15,no_signal,,sweep
12,12,1602.15,-925.0,no_signal,,sweep
12,12,1850.0,0.0,no_signal,,sweep
12,12,1602.15,925.0,no_signal,,sweep
12,12,856.23,898.93,no_signal,,sweep
12,12,925.0,1602.15,no_signal,,sweep
12,13,0.0,0.0,direction,105.12,sweep
12,13,-878.56,438.35,no_signal,,sweep
12,13,-234.57,967.4,no_signal,,sweep
12,13,0.0,1850.0,no_signal,,sweep
12,13,-925.0,1602.15,no_signal,,sweep
12,13,856.23,898.93,no_signal,,sweep
12,13,335.03,1423.6,direction,240.23,clear
12,14,0.0,0.0,no_signal,,sweep
12,14,961.27,-166.95,no_signal,,sweep
12,14,508.27,-848.27,no_signal,,sweep
12,14,-314.31,-931.09,no_signal,,sweep
12,14,-902.87,-372.0,no_signal,,sweep
12,14,-878.56,438.35,no_signal,,sweep
12,14,-234.57,967.4,no_signal,,sweep
12,14,0.0,1850.0,no_signal,,sweep
12,14,-925.0,1602.15,no_signal,,sweep
12,14,-1602.15,925.0,no_signal,,sweep
12,14,-1850.0,0.0,no_signal,,sweep
12,14,-1602.15,-925.0,no_signal,,sweep
12,14,-925.0,-1602.15,no_signal,,sweep
12,14,-0.0,-1850.0,no_signal,,sweep
12,14,925.0,-1602.15,no_signal,,sweep
12,14,1602.15,-925.0,no_signal,,sweep
12,14,1850.0,0.0,no_signal,,sweep
12,14,1602.15,925.0,no_signal,,sweep
12,14,856.23,898.93,no_signal,,sweep
12,14,925.0,1602.15,no_signal,,sweep
12,15,0.0,0.0,no_signal,,sweep
12,15,961.27,-166.95,no_signal,,sweep
12,15,508.27,-848.27,no_signal,,sweep
12,15,-314.31,-931.09,no_signal,,sweep
12,15,-902.87,-372.0,no_signal,,sweep
12,15,-878.56,438.35,no_signal,,sweep
12,15,-234.57,967.4,no_signal,,sweep
12,15,0.0,1850.0,no_signal,,sweep
12,15,-925.0,1602.15,no_signal,,sweep
12,15,-1602.15,925.0,no_signal,,sweep
12,15,-1850.0,0.0,no_signal,,sweep
12,15,-1602.15,-925.0,no_signal,,sweep
12,15,-925.0,-1602.15,no_signal,,sweep
12,15,-0.0,-1850.0,no_signal,,sweep
12,15,925.0,-1602.15,no_signal,,sweep
12,15,1602.15,-925.0,no_signal,,sweep
12,15,1850.0,0.0,no_signal,,sweep
12,15,1602.15,925.0,direction,157.68,sweep
12,15,856.23,898.93,direction,134.82,sweep
12,15,925.0,1602.15,direction,196.87,sweep
12,16,0.0,0.0,no_signal,,sweep
12,16,961.27,-166.95,no_signal,,sweep
12,16,508.27,-848.27,no_signal,,sweep
12,16,-314.31,-931.09,no_signal,,sweep
12,16,-902.87,-372.0,no_signal,,sweep
12,16,-878.56,438.35,no_signal,,sweep
12,16,-234.57,967.4,no_signal,,sweep
12,16,0.0,1850.0,no_signal,,sweep
12,16,-925.0,1602.15,no_signal,,sweep
12,16,-1602.15,925.0,no_signal,,sweep
12,16,-1850.0,0.0,no_signal,,sweep
12,16,-1602.15,-925.0,no_signal,,sweep
12,16,-925.0,-1602.15,no_signal,,sweep
12,16,-0.0,-1850.0,no_signal,,sweep
12,16,925.0,-1602.15,no_signal,,sweep
12,16,1602.15,-925.0,no_signal,,sweep
12,16,1850.0,0.0,no_signal,,sweep
12,16,1602.15,925.0,no_signal,,sweep
12,16,856.23,898.93,no_signal,,sweep
12,16,925.0,1602.15,no_signal,,sweep
12,17,0.0,0.0,direction,254.64,sweep
12,17,508.27,-848.27,direction,194.59,sweep
12,17,-314.31,-931.09,direction,287.66,sweep
12,18,0.0,0.0,no_signal,,sweep
12,18,961.27,-166.95,no_signal,,sweep
12,18,508.27,-848.27,no_signal,,sweep
12,18,-314.31,-931.09,no_signal,,sweep
12,18,-902.87,-372.0,no_signal,,sweep
12,18,-878.56,438.35,no_signal,,sweep
12,18,-234.57,967.4,direction,23.82,sweep
12,18,0.0,1850.0,direction,306.26,sweep
12,18,856.23,898.93,no_signal,,sweep
12,18,925.0,1602.15,direction,214.05,sweep
12,19,0.0,0.0,no_signal,,sweep
12,19,961.27,-166.95,direction,84.86,sweep
12,19,1850.0,0.0,direction,174.29,sweep
12,20,0.0,0.0,no_signal,,sweep
12,20,961.27,-166.95,no_signal,,sweep
12,20,508.27,-848.27,no_signal,,sweep
12,20,-314.31,-931.09,direction,64.62,sweep
12,20,-902.87,-372.0,direction,339.92,sweep
13,1,0.0,0.0,no_signal,,sweep
13,1,961.27,-166.95,no_signal,,sweep
13,1,508.27,-848.27,no_signal,,sweep
13,1,-314.31,-931.09,no_signal,,sweep
13,1,-902.87,-372.0,no_signal,,sweep
13,1,-878.56,438.35,no_signal,,sweep
13,1,-234.57,967.4,no_signal,,sweep
13,1,0.0,1850.0,no_signal,,sweep
13,1,-925.0,1602.15,no_signal,,sweep
13,1,-1602.15,925.0,no_signal,,sweep
13,1,-1850.0,0.0,no_signal,,sweep
13,1,-1602.15,-925.0,no_signal,,sweep
13,1,-925.0,-1602.15,no_signal,,sweep
13,1,-0.0,-1850.0,no_signal,,sweep
13,1,925.0,-1602.15,direction,157.94,sweep
13,1,-1569.52,-566.75,no_signal,,clear
13,1,-624.59,-497.24,no_signal,,clear
13,1,-825.29,-1004.29,no_signal,,clear
13,1,-855.08,-1363.66,no_signal,,clear
13,1,-680.39,-1214.51,no_signal,,clear
13,1,202.17,-502.41,no_signal,,refine
13,1,409.22,-529.66,no_signal,,refine
13,1,236.61,-614.15,no_signal,,refine
13,1,202.17,-1302.41,no_signal,,clear
13,1,202.17,-1302.41,no_signal,,clear
13,1,216.95,-1308.53,no_signal,,clear
13,1,231.73,-1314.66,no_signal,,clear
13,1,246.51,-1320.79,no_signal,,clear
13,1,261.29,-1326.92,no_signal,,clear
13,1,276.06,-1333.05,no_signal,,clear
13,1,290.84,-1339.18,no_signal,,clear
13,1,305.62,-1345.31,no_signal,,clear
13,1,320.4,-1351.44,no_signal,,clear
13,1,335.18,-1357.56,no_signal,,clear
13,1,349.96,-1363.69,no_signal,,clear
13,1,364.74,-1369.82,no_signal,,clear
13,1,379.52,-1375.95,no_signal,,clear
13,1,394.3,-1382.08,no_signal,,clear
13,1,409.08,-1388.21,no_signal,,clear
13,2,0.0,0.0,no_signal,,sweep
13,2,961.27,-166.95,no_signal,,sweep
13,2,508.27,-848.27,no_signal,,sweep
13,2,-314.31,-931.09,no_signal,,sweep
13,2,-902.87,-372.0,no_signal,,sweep
13,2,-878.56,438.35,no_signal,,sweep
13,2,-234.57,967.4,no_signal,,sweep
13,2,0.0,1850.0,no_signal,,sweep
13,2,-925.0,1602.15,no_signal,,sweep
13,2,-1602.15,925.0,no_signal,,sweep
13,2,-1850.0,0.0,no_signal,,sweep
13,2,-1602.15,-925.0,no_signal,,sweep
13,2,-925.0,-1602.15,no_signal,,sweep
13,2,-0.0,-1850.0,no_signal,,sweep
13,2,925.0,-1602.15,no_signal,,sweep
13,2,1602.15,-925.0,no_signal,,sweep
13,2,1850.0,0.0,no_signal,,sweep
13,2,1602.15,925.0,no_signal,,sweep
13,2,856.23,898.93,no_signal,,sweep
13,2,925.0,1602.15,no_signal,,sweep
13,3,0.0,0.0,no_signal,,sweep
13,3,961.27,-166.95,no_signal,,sweep
13,3,508.27,-848.27,no_signal,,sweep
13,3,-314.31,-931.09,no_signal,,sweep
13,3,-902.87,-372.0,no_signal,,sweep
13,3,-878.56,438.35,no_signal,,sweep
13,3,-234.57,967.4,no_signal,,sweep
13,3,0.0,1850.0,no_signal,,sweep
13,3,-925.0,1602.15,no_signal,,sweep
13,3,-1602.15,925.0,no_signal,,sweep
13,3,-1850.0,0.0,no_signal,,sweep
13,3,-1602.15,-925.0,no_signal,,sweep
13,3,-925.0,-1602.15,no_signal,,sweep
13,3,-0.0,-1850.0,no_signal,,sweep
13,3,925.0,-1602.15,no_signal,,sweep
13,3,1602.15,-925.0,no_signal,,sweep
13,3,1850.0,0.0,no_signal,,sweep
13,3,1602.15,925.0,no_signal,,sweep
13,3,856.23,898.93,no_signal,,sweep
13,3,925.0,1602.15,no_signal,,sweep
13,4,0.0,0.0,no_signal,,sweep
13,4,961.27,-166.95,no_signal,,sweep
13,4,508.27,-848.27,no_signal,,sweep
13,4,-314.31,-931.09,direction,218.69,sweep
13,4,-902.87,-372.0,no_signal,,sweep
13,4,-1602.15,-925.0,no_signal,,sweep
13,4,-925.0,-1602.15,no_signal,,sweep
13,4,-0.0,-1850.0,direction,150.35,sweep
13,5,0.0,0.0,direction,158.83,sweep
13,5,-902.87,-372.0,direction,103.67,sweep
13,5,-878.56,438.35,direction,191.34,sweep
13,6,0.0,0.0,no_signal,,sweep
13,6,961.27,-166.95,no_signal,,sweep
13,6,508.27,-848.27,no_signal,,sweep
13,6,-314.31,-931.09,no_signal,,sweep
13,6,-902.87,-372.0,no_signal,,sweep
13,6,-878.56,438.35,no_signal,,sweep
13,6,-234.57,967.4,no_signal,,sweep
13,6,0.0,1850.0,no_signal,,sweep
13,6,-925.0,1602.15,no_signal,,sweep
13,6,-1602.15,925.0,no_signal,,sweep
13,6,-1850.0,0.0,no_signal,,sweep
13,6,-1602.15,-925.0,no_signal,,sweep
13,6,-925.0,-1602.15,no_signal,,sweep
13,6,-0.0,-1850.0,no_signal,,sweep
13,6,925.0,-1602.15,direction,87.73,sweep
13,6,1602.15,-925.0,direction,175.58,sweep
13,7,0.0,0.0,no_signal,,sweep
13,7,961.27,-166.95,no_signal,,sweep
13,7,508.27,-848.27,no_signal,,sweep
13,7,-314.31,-931.09,no_signal,,sweep
13,7,-902.87,-372.0,no_signal,,sweep
13,7,-878.56,438.35,no_signal,,sweep
13,7,-234.57,967.4,no_signal,,sweep
13,7,0.0,1850.0,no_signal,,sweep
13,7,-925.0,1602.15,no_signal,,sweep
13,7,-1602.15,925.0,no_signal,,sweep
13,7,-1850.0,0.0,no_signal,,sweep
13,7,-1602.15,-925.0,no_signal,,sweep
13,7,-925.0,-1602.15,no_signal,,sweep
13,7,-0.0,-1850.0,no_signal,,sweep
13,7,925.0,-1602.15,no_signal,,sweep
13,7,1602.15,-925.0,no_signal,,sweep
13,7,1850.0,0.0,no_signal,,sweep
13,7,1602.15,925.0,no_signal,,sweep
13,7,856.23,898.93,no_signal,,sweep
13,7,925.0,1602.15,no_signal,,sweep
13,8,0.0,0.0,no_signal,,sweep
13,8,961.27,-166.95,no_signal,,sweep
13,8,508.27,-848.27,no_signal,,sweep
13,8,-314.31,-931.09,no_signal,,sweep
13,8,-902.87,-372.0,direction,196.14,sweep
13,8,-878.56,438.35,direction,235.91,sweep
13,8,-1850.0,0.0,direction,296.18,sweep
13,9,0.0,0.0,no_signal,,sweep
13,9,961.27,-166.95,no_signal,,sweep
13,9,508.27,-848.27,no_signal,,sweep
13,9,-314.31,-931.09,no_signal,,sweep
13,9,-902.87,-372.0,no_signal,,sweep
13,9,-878.56,438.35,no_signal,,sweep
13,9,-234.57,967.4,no_signal,,sweep
13,9,0.0,1850.0,no_signal,,sweep
13,9,-925.0,1602.15,no_signal,,sweep
13,9,-1602.15,925.0,no_signal,,sweep
13,9,-1850.0,0.0,no_signal,,sweep
13,9,-1602.15,-925.0,direction,342.55,sweep
13,9,-925.0,-1602.15,direction,57.79,sweep
13,9,-0.0,-1850.0,no_signal,,sweep
13,10,0.0,0.0,no_signal,,sweep
13,10,961.27,-166.95,no_signal,,sweep
13,10,508.27,-848.27,no_signal,,sweep
13,10,-314.31,-931.09,no_signal,,sweep
13,10,-902.87,-372.0,no_signal,,sweep
13,10,-878.56,438.35,no_signal,,sweep
13,10,-234.57,967.4,no_signal,,sweep
13,10,0.0,1850.0,no_signal,,sweep
13,10,-925.0,1602.15,no_signal,,sweep
13,10,-1602.15,925.0,no_signal,,sweep
13,10,-1850.0,0.0,no_signal,,sweep
13,10,-1602.15,-925.0,no_signal,,sweep
13,10,-925.0,-1602.15,no_signal,,sweep
13,10,-0.0,-1850.0,no_signal,,sweep
13,10,925.0,-1602.15,no_signal,,sweep
13,10,1602.15,-925.0,no_signal,,sweep
13,10,1850.0,0.0,no_signal,,sweep
13,10,1602.15,925.0,no_signal,,sweep
13,10,856.23,898.93,no_signal,,sweep
13,10,925.0,1602.15,no_signal,,sweep
13,11,0.0,0.0,no_signal,,sweep
13,11,961.27,-166.95,no_signal,,sweep
13,11,508.27,-848.27,no_signal,,sweep
13,11,-314.31,-931.09,direction,188.13,sweep
13,11,-902.87,-372.0,direction,277.01,sweep
13,12,0.0,0.0,no_signal,,sweep
13,12,961.27,-166.95,no_signal,,sweep
13,12,508.27,-848.27,no_signal,,sweep
13,12,-314.31,-931.09,no_signal,,sweep
13,12,-902.87,-372.0,no_signal,,sweep
13,12,-878.56,438.35,direction,55.10,sweep
13,12,-234.57,967.4,direction,79.17,sweep
13,12,0.0,1850.0,direction,248.09,sweep
13,12,-925.0,1602.15,direction,357.50,sweep
13,13,0.0,0.0,no_signal,,sweep
13,13,961.27,-166.95,no_signal,,sweep
13,13,508.27,-848.27,no_signal,,sweep
13,13,-314.31,-931.09,no_signal,,sweep
13,13,-902.87,-372.0,no_signal,,sweep
13,13,-878.56,438.35,direction,120.01,sweep
13,13,-234.57,967.4,direction,173.19,sweep
13,13,-925.0,1602.15,direction,238.27,sweep
13,14,0.0,0.0,no_signal,,sweep
13,14,961.27,-166.95,no_signal,,sweep
13,14,508.27,-848.27,no_signal,,sweep
13,14,-314.31,-931.09,no_signal,,sweep
13,14,-902.87,-372.0,no_signal,,sweep
13,14,-878.56,438.35,no_signal,,sweep
13,14,-234.57,967.4,no_signal,,sweep
13,14,0.0,1850.0,no_signal,,sweep
13,14,-925.0,1602.15,no_signal,,sweep
13,14,-1602.15,925.0,no_signal,,sweep
13,14,-1850.0,0.0,no_signal,,sweep
13,14,-1602.15,-925.0,no_signal,,sweep
13,14,-925.0,-1602.15,no_signal,,sweep
13,14,-0.0,-1850.0,no_signal,,sweep
13,14,925.0,-1602.15,no_signal,,sweep
13,14,1602.15,-925.0,no_signal,,sweep
13,14,1850.0,0.0,no_signal,,sweep
13,14,1602.15,925.0,no_signal,,sweep
13,14,856.23,898.93,no_signal,,sweep
13,14,925.0,1602.15,no_signal,,sweep
13,15,0.0,0.0,no_signal,,sweep
13,15,961.27,-166.95,no_signal,,sweep
13,15,508.27,-848.27,no_signal,,sweep
13,15,-314.31,-931.09,no_signal,,sweep
13,15,-902.87,-372.0,no_signal,,sweep
13,15,-878.56,438.35,direction,37.83,sweep
13,15,-234.57,967.4,no_signal,,sweep
